#SampleID	BarcodeSequence	LinkerPrimerSequence	Order	Name	Days	Weeks	Months	Months_cat	Months_mitigation	Mitigation_status_num	Mitigation_status	Mitigation_status_begin_end	ASR	Concrete	Type	Type2	Input	Input_num	Collected	Year	Season	Season_num	Summer	Winter	S_Yr	Month	Halves	half_char	Thirds	Fourths	Concentration	Extracted	Ground	Extracted2	Rhodoluna	Rhodoluna_num	num_conc	neg_control	old_sample_ids	Description	ph	ppt	Conduc	Ca	Mg	K	Na	NH4	NO3	Cl	SO4	Br	svol	ppt.1	subppt	temp_avg	hum_avg	dew_pt_avg	wind_spd_avg	pressure_avg	precip_avg	precip_sum	snow_sum	rain_sum	temp_max	wind_spd_max	wind_gust	temp_min	time_to_grind	time_to_extract	grind_to_extract	faith_pd_raw	shannon_raw	evenness_raw	observed_otus_raw	total_reads_in_sample	reads_in_negs_per_sample	percent_reads_in_neg_controls	faith_pd_decontam	shannon_decontam	evenness_decontam	observed_otus_decontam	contam_counts_per_sample	percent_contam_reads	avg_conc	k__Bacteria;f__NA	k__Bacteria;p__Acidobacteria	k__Bacteria;p__Actinobacteria	k__Bacteria;p__Bacteroidetes	k__Bacteria;p__Chloroflexi	k__Bacteria;p__Cyanobacteria	k__Bacteria;p__Deinococcus-Thermus	k__Bacteria;p__Epsilonbacteraeota	k__Bacteria;p__Firmicutes	k__Bacteria;p__Fusobacteria	k__Bacteria;p__Patescibacteria	k__Bacteria;p__Proteobacteria	k__Bacteria;p__Spirochaetes	k__Bacteria;p__Thermotogae	k__Bacteria;p__Verrucomicrobia	k__Bacteria;f__NA;g__NA	k__Bacteria;p__Acidobacteria;c__Subgroup 5	k__Bacteria;p__Actinobacteria;c__Actinobacteria	k__Bacteria;p__Bacteroidetes;c__Bacteroidia	k__Bacteria;p__Chloroflexi;c__Chloroflexia	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria	k__Bacteria;p__Deinococcus-Thermus;c__Deinococci	k__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria	k__Bacteria;p__Firmicutes;c__Bacilli	k__Bacteria;p__Firmicutes;c__Clostridia	k__Bacteria;p__Firmicutes;c__Erysipelotrichia	k__Bacteria;p__Firmicutes;c__Negativicutes	k__Bacteria;p__Fusobacteria;c__Fusobacteriia	k__Bacteria;p__Patescibacteria;c__Saccharimonadia	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	k__Bacteria;p__Spirochaetes;c__Spirochaetia	k__Bacteria;p__Thermotogae;c__Thermotogae	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	k__Bacteria;f__NA;g__NA;s__NA	k__Bacteria;p__Acidobacteria;c__Subgroup 5;s__NA	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Sphingobacteriales	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Chloroplast	k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales	k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales	k__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Oligoflexales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria Incertae Sedis	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Halothiobacillales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales	k__Bacteria;p__Thermotogae;c__Thermotogae;o__Petrotogales	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__uncultured
071514U_11	BBB	BBB	10	071514U.11	439	63	14	14_	14_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	7/15/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	July	2	second	3	3	Medium	5/4/2016	A	May	na	0	0.103	FALSE	071514U11.fastq	071514U	5.135	20.5105	14.8	0.13775	0.0745	0.0644	0.12225	0.355	1.5682	0.23575	0.645	0.0064	814.375	20.5105	20.5105	76.31498173	69.98294762	64.97904994	8.201587302	30.01416565	0.147083333	14.12	0	66	93	40.3	51.8	55	#VALUE!	659	#VALUE!	19.86115017	2.829573828	0.481003828	59	47823	46898	0.980657842	NA	NA	NA	NA	47378	0.990694854	0.216333333	0.0	0.0	0.012057081427457263	0.006555511055837778	0.0	0.0003794186463185852	0.0	0.0001475516957905609	0.09795324719124807	0.0035833983263421935	0.0	0.8432368626293715	0.0	0.03608692902763432	0.0	0.0	0.0	0.012057081427457263	0.006555511055837778	0.0	0.0003794186463185852	0.0	0.0001475516957905609	0.07455576400160197	0.023397483189646084	0.0	0.0	0.0035833983263421935	0.0	0.022596488269640183	0.013132100925359921	0.8075082734343715	0.0	0.03608692902763432	0.0	0.0	0.0	0.011761978035876142	0.0	0.0	0.0002951033915811218	0.0	0.0024029847600177063	0.00187601441790856	0.002276511877911511	0.0	0.0	0.0	0.0003794186463185852	0.0	0.0	0.0001475516957905609	0.0	0.07455576400160197	0.023397483189646084	0.0	0.0	0.0	0.0035833983263421935	0.0	0.0	0.0	0.005733437322147509	0.014186041609578214	0.0	0.0003372610189498535	0.0	0.0023397483189646086	0.0	0.0	0.0	0.013132100925359921	0.0	0.0009485466157964628	0.7321936721401322	0.0	0.01945574503066968	0.0004848127147404144	0.0	0.011951687359035434	0.0006112855968466095	0.00035833983263421933	0.0111085348116608	0.03039564933285555	0.0	0.03608692902763432	0.0
071514U_12	BBB	BBB	10	071514U.12	439	63	14	14_	14_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	7/15/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	July	2	second	3	3	Medium	5/4/2016	A	May	low	1	0.113	FALSE	071514U12.fastq	071514U	5.135	20.5105	14.8	0.13775	0.0745	0.0644	0.12225	0.355	1.5682	0.23575	0.645	0.0064	814.375	20.5105	20.5105	76.31498173	69.98294762	64.97904994	8.201587302	30.01416565	0.147083333	14.12	0	66	93	40.3	51.8	55	#VALUE!	659	#VALUE!	31.67500345	4.130456044	0.619033685	102	56812	52321	0.920949799	61.64046438	6.058838145	0.825471657	162	53845	0.947775118	0.216333333	0.0	0.0	0.023673228201056246	0.004911917863869705	0.0	0.007792591498319607	0.0	0.0001292609964176238	0.2548472873656609	0.0027144809247701004	0.0	0.6897551427410716	0.0	0.016176090408834064	0.0	0.0	0.0	0.023673228201056246	0.004911917863869705	0.0	0.007792591498319607	0.0	0.0001292609964176238	0.2448387930716106	0.007423274365697825	0.0	0.002585219928352476	0.0027144809247701004	0.0	0.08184067658898696	0.0002585219928352476	0.6076559441592494	0.0	0.016176090408834064	0.0	0.0	0.0	0.020589430143664364	0.000646304982088119	0.001292609964176238	0.0011448831111275251	0.0	0.0020127783727887138	0.0018281198064778225	0.0010710196846031687	0.0	0.0	0.0	0.007792591498319607	0.0	0.0	0.0001292609964176238	0.03153968312590021	0.21329910994571039	0.007423274365697825	0.0	0.0	0.002585219928352476	0.0027144809247701004	0.0	0.0	0.0	0.004210215311888319	0.06256232226612993	0.0	7.386342652435646e-05	0.0	0.01499427558444436	0.0	0.0	0.0	0.0002585219928352476	0.0001292609964176238	0.0005170439856704952	0.5464785611404513	0.0	0.013350814344277432	0.003213059053809506	0.0	0.009380655168593271	0.0002585219928352476	0.0013664733907005945	0.023119252502123575	0.009842301584370498	0.0	0.016176090408834064	0.0
081714U_1	BBB	BBB	11	081714U.1	472	68	15	15_	15_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	8/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	August	2	second	3	3	Medium	4/21/2016	A	April	low	1	0.134	FALSE	081714U1.fastq	081714U	5.565	28.448	7.9	0.14475	0.02625	0.017333333	0.2335	0.24275	0.817666667	0.4185	0.5565	0.005	2351.15	28.448	28.448	73.10210136	71.11742892	62.35105068	6.97146402	30.01459827	0.106741573	9.5	0	74	89.6	26.5	33.4	55.9	#VALUE!	613	#VALUE!	32.37708179	4.144037803	0.626488221	98	57487	38387	0.66775097	49.43306147	5.80649114	0.822999106	133	53352	0.928070694	0.404666667	0.0	0.0	0.027804714307026704	0.002573474563628226	0.0	0.002759958227659257	0.00044756079367447413	0.00039161569446516484	0.11793226913322388	0.0015105176786513502	0.0	0.8443234372668958	0.0	0.0022564523347754738	0.0	0.0	0.0	0.027804714307026704	0.002573474563628226	0.0	0.002759958227659257	0.00044756079367447413	0.00039161569446516484	0.11401611218857224	0.003916156944651648	0.0	0.0	0.0015105176786513502	0.0	0.020121587348948235	0.0001491869312248247	0.8240526629867228	0.0	0.0022564523347754738	0.0	0.0	0.0	0.0032634641205430406	0.00018648366403103088	0.022378039683723705	0.0019767268387289273	0.0	0.0	0.0012307921826048038	0.0009137699537520513	0.00042891242727137105	0.0	0.0	0.002759958227659257	0.0	0.00044756079367447413	0.00039161569446516484	0.004643443234372669	0.1093726689541996	0.003916156944651648	0.0	0.0	0.0	0.0015105176786513502	0.0	0.0	0.0	0.0018088915411009995	0.009659853796807397	0.0	0.0	0.0	0.008652842011039833	0.0	0.0	0.0	0.0001491869312248247	0.0	0.00024242876324034014	0.34534909741906605	0.0	0.44843726689541985	0.0	0.0	0.003953453677457855	0.0	0.013352230344621812	0.008354468148590182	0.004363717738326122	0.0	0.0022564523347754738	0.0
081714U_5	BBB	BBB	11	081714U.5	472	68	15	15_	15_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	8/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	August	2	second	3	3	High	4/29/2016	A	April	high	2	0.438	FALSE	081714U5.fastq	081714U	5.565	28.448	7.9	0.14475	0.02625	0.017333333	0.2335	0.24275	0.817666667	0.4185	0.5565	0.005	2351.15	28.448	28.448	73.10210136	71.11742892	62.35105068	6.97146402	30.01459827	0.106741573	9.5	0	74	89.6	26.5	33.4	55.9	#VALUE!	621	#VALUE!	33.92043647	3.792321367	0.57723055	95	51786	34383	0.663943923	34.88272407	5.951173473	0.944064159	79	48658	0.939597575	0.404666667	0.0	0.0	0.04090270853258989	0.019820516473006245	0.0	0.003479782666205409	0.0	0.0	0.02726847235505993	0.0	0.0	0.9067784538369187	0.0	0.0017500661362202642	0.0	0.0	0.0	0.04090270853258989	0.019820516473006245	0.0	0.003479782666205409	0.0	0.0	0.025864349524836697	0.0014041228302232353	0.0	0.0	0.0	0.0	0.07765409739321544	0.0005290897621131032	0.8285952666815901	0.0	0.0017500661362202642	0.0	0.0	0.0	0.0010581795242262063	0.006695020451354266	0.03237622352007488	0.0007732850369345354	0.0	0.0	0.0002034960623511935	0.0	0.019617020410655054	0.0	0.0	0.003479782666205409	0.0	0.0	0.0	0.004883905496428645	0.02098044402840805	0.0014041228302232353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030320913290327834	0.05693819824586394	0.0	0.0	0.0	0.017683807818318718	0.0	0.0	0.0001627968498809548	0.0003662929122321483	0.0	0.0	0.12425469567163874	0.0	0.6779878309354714	0.006756069270059624	0.0	0.0	0.0	0.017358214118556807	0.0011802771616369224	0.001058179524226206	0.0	0.0017500661362202642	0.0
081714U_6	BBB	BBB	11	081714U.6	472	68	15	15_	15_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	8/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	August	2	second	3	3	High	4/29/2016	A	April	low	1	0.642	FALSE	081714U6.fastq	081714U	5.565	28.448	7.9	0.14475	0.02625	0.017333333	0.2335	0.24275	0.817666667	0.4185	0.5565	0.005	2351.15	28.448	28.448	73.10210136	71.11742892	62.35105068	6.97146402	30.01459827	0.106741573	9.5	0	74	89.6	26.5	33.4	55.9	#VALUE!	621	#VALUE!	28.44300915	2.759711037	0.437786647	79	52298	47347	0.905330988	28.98760897	4.026402677	0.676229413	62	47503	0.908313893	0.404666667	0.0	0.0	0.004277108433734939	0.0053614457831325305	0.0	0.0	0.0	0.000642570281124498	0.047028112449799195	0.0009638554216867469	0.0	0.9258032128514057	0.0	0.015923694779116464	0.0	0.0	0.0	0.004277108433734939	0.0053614457831325305	0.0	0.0	0.0	0.000642570281124498	0.03662650602409639	0.010401606425702812	0.0	0.0	0.0009638554216867469	0.0	0.006164658634538153	0.0011445783132530121	0.9184939759036144	0.0	0.015923694779116464	0.0	0.0	0.0	0.0010441767068273093	0.0009839357429718876	0.0016265060240963853	0.0006224899598393575	0.0	0.0013855421686746988	0.0013052208835341366	0.0026706827309236946	0.0	0.0	0.0	0.0	0.0	0.0	0.000642570281124498	0.0020481927710843373	0.034578313253012055	0.010401606425702812	0.0	0.0	0.0	0.0009638554216867469	0.0	0.0	0.0	0.0	0.00572289156626506	0.0	0.0	0.0	0.0004417670682730924	0.0	0.0	0.0	0.0011445783132530121	0.0	0.00012048192771084337	0.8173293172690764	0.0	0.020923694779116462	0.00036144578313253013	0.0	0.006887550200803213	0.002188755020080321	0.04987951807228915	0.007630522088353414	0.013172690763052209	0.0	0.015923694779116464	0.0
091714U_10	BBB	BBB	12	091714U.10	503	72	16	16_	16_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	9/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	September	2	second	3	4	High	4/29/2016	A	April	na	0	0.595	FALSE	091714U10.fastq	091714U	5.485	33.9852	13.48571429	0.126	0.03	0.040285714	0.53925	0.4166	1.173714286	0.95975	0.672	0.005428571	940.75	33.9852	33.9852	72.49245283	74.53419811	63.36426887	7.07112426	30.06512972	0.086049383	6.97	0	48	91.9	24.2	35.7	48	#VALUE!	590	#VALUE!	33.45331742	3.799197673	0.582380868	92	45617	39957	0.87592345	35.09900628	5.304274482	0.811155477	93	40055	0.878071771	0.581	0.0	0.0	0.007508868232308848	0.005385671008000828	0.0	0.002097304575231092	0.0	0.00033660443800005176	0.1751119857072577	0.0029776546438466116	0.0	0.7602858548458099	0.0	0.046296056549545585	0.0	0.0	0.0	0.007508868232308848	0.005385671008000828	0.0	0.002097304575231092	0.0	0.00033660443800005176	0.15030682789156158	0.024805157815696123	0.0	0.0	0.0029776546438466116	0.0	0.021024831050464772	0.00033660443800005176	0.7389244193573449	0.0	0.046296056549545585	0.0	0.0	0.0	0.0028222987493850497	0.003935682659692913	0.0	0.0007508868232308848	0.0	0.003055332591077393	0.0	0.0022785531187695814	5.178529815385412e-05	0.0	0.0	0.002097304575231092	0.0	0.0	0.00033660443800005176	0.05740400300354729	0.0929028248880143	0.024805157815696123	0.0	0.0	0.0	0.0029776546438466116	0.0	0.0	0.0	0.0	0.01074544936692473	0.0	5.178529815385412e-05	0.0	0.010227596385386188	0.0	0.0	0.0	0.00033660443800005176	0.0	0.0010615986121540095	0.6686258771134874	0.0	0.012324900960617282	0.0	0.0	0.014111493746925247	0.00036249708707697886	0.0014758809973848424	0.012739183345848115	0.028222987493850493	0.0	0.046296056549545585	0.0
091714U_13	BBB	BBB	12	091714U.13	503	72	16	16_	16_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	9/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	September	2	second	3	4	Medium	5/3/2016	A	May	na	0	0.108	FALSE	091714U13.fastq	091714U	5.485	33.9852	13.48571429	0.126	0.03	0.040285714	0.53925	0.4166	1.173714286	0.95975	0.672	0.005428571	940.75	33.9852	33.9852	72.49245283	74.53419811	63.36426887	7.07112426	30.06512972	0.086049383	6.97	0	48	91.9	24.2	35.7	48	#VALUE!	594	#VALUE!	34.15780404	4.105280701	0.619257786	99	60342	31878	0.528288754	46.87236765	5.841723443	0.8631153	109	55110	0.913294223	0.581	0.0	0.0	0.006697875405113431	0.0035109830752610735	0.0	0.002700756211739287	0.0	0.0	0.12025567158804465	0.0007562117392870003	0.0	0.8600468131076698	0.0	0.0060316888728844074	0.0	0.0	0.0	0.006697875405113431	0.0035109830752610735	0.0	0.002700756211739287	0.0	0.0	0.11877925819229383	0.0014764133957508104	0.0	0.0	0.0007562117392870003	0.0	0.02344256391789701	0.0	0.8366042491897729	0.0	0.0060316888728844074	0.0	0.0	0.0	0.002502700756211739	0.001314368023046453	0.0011883327331652864	0.001692473892689953	0.0	0.0009902772776377387	0.0018545192653943105	0.0	0.0006661865322290241	0.0	0.0	0.002700756211739287	0.0	0.0	0.0	0.003655023406553835	0.11512423478574	0.0014764133957508104	0.0	0.0	0.0	0.0007562117392870003	0.0	0.0	0.0	0.0009902772776377387	0.013701836514223981	0.0	0.0	0.0	0.00875045012603529	0.0	0.0	0.0	0.0	0.0	0.0005221462009362621	0.3672308246308966	0.0	0.43460568959308604	0.0025207057976233344	0.0	0.001530428519985596	0.0008462369463449766	0.01748289521065898	0.007382066978754051	0.0044832553114872165	0.0	0.0060316888728844074	0.0
091714U_9	BBB	BBB	12	091714U.9	503	72	16	16_	16_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	9/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	September	2	second	3	4	High	4/29/2016	A	April	na	0	1.04	FALSE	091714U9.fastq	091714U	5.485	33.9852	13.48571429	0.126	0.03	0.040285714	0.53925	0.4166	1.173714286	0.95975	0.672	0.005428571	940.75	33.9852	33.9852	72.49245283	74.53419811	63.36426887	7.07112426	30.06512972	0.086049383	6.97	0	48	91.9	24.2	35.7	48	#VALUE!	590	#VALUE!	25.08448591	2.811068247	0.458629213	70	53327	52183	0.978547453	NA	NA	NA	NA	52346	0.981604065	0.581	0.0	0.0	0.012522395456104906	0.004593450996836046	0.0	0.0013532573476155987	0.0	0.0004574391034193573	0.0694735638318149	0.0011817176838333397	0.0	0.888766058018526	0.0	0.02165211756184958	0.0	0.0	0.0	0.012522395456104906	0.004593450996836046	0.0	0.0013532573476155987	0.0	0.0004574391034193573	0.05289139633286318	0.0165821674989517	0.0	0.0	0.0011817176838333397	0.0	0.10646895132085542	0.0003621392902069912	0.7819349674074636	0.0	0.02165211756184958	0.0	0.0	0.0	0.0010482979453360272	0.009739640910303816	0.0007814584683414021	0.000952998132123661	0.0	0.0024396752182365726	0.0	0.0021537757785994737	0.0	0.0	0.0	0.0013532573476155987	0.0	0.0	0.0004574391034193573	0.0020584759653871076	0.05083292036747608	0.0165821674989517	0.0	0.0	0.0	0.0011817176838333397	0.0	0.0	0.0	0.0003049594022795715	0.05937178363130408	0.0	0.0	0.0	0.04679220828727176	0.0	0.0	0.0	0.0003621392902069912	0.00040025921549193764	0.0006670986924865628	0.7329127434910225	0.0	0.010864178706209735	0.0002668394769946251	0.0	0.007719284870201654	0.0005146189913467769	0.0022300156291693665	0.008862882628750048	0.01749704570579041	0.0	0.02165211756184958	0.0
071513U_1	BBB	BBB	2	071513U.1	74	11	2	2_	2_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	7/15/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	July	1	first	1	1	High	5/24/2016	5/12/2016	May	na	0	0.185	FALSE	071513U1.fastq	071513U	4.922	61.468	9.6	0.0938	0.018	0.028	0.1702	0.314333333	1.17375	0.355	0.561333333	0.005	1343.54	61.468	61.468	76.21904266	77.51716961	68.16243496	7.044340602	30.00752856	0.102439024	21	0	145	91.9	27.6	36.8	57	1032	1044	12	33.53490833	4.638887286	0.677655982	115	44906	38842	0.864962366	47.45556662	5.71638966	0.81148067	132	41072	0.914621654	0.147	0.0	0.0	0.017727174461338906	0.004635968388940933	0.0	0.03451754702024933	0.0	0.0	0.336119718479018	0.002978549638490548	0.0	0.5917705555955898	0.0	0.012250486416372415	0.0	0.0	0.0	0.017727174461338906	0.004635968388940933	0.0	0.03451754702024933	0.0	0.0	0.32783262472676605	0.008287093752251928	0.0	0.0	0.002978549638490548	0.0	0.08851576949869086	0.0005044317936153348	0.5027503543032835	0.0	0.012250486416372415	0.0	0.0	0.0	0.015781508971679757	0.0	0.0005044317936153348	0.0014412336960438134	0.0	0.0006245346016189859	0.0021138094208642596	0.0017775215584540367	0.00012010280800365113	0.0	0.0	0.03451754702024933	0.0	0.0	0.0	0.18339698782157526	0.14443563690519085	0.008287093752251928	0.0	0.0	0.0	0.002978549638490548	0.0	0.0	7.206168480219068e-05	0.003843289856116836	0.07191756143258629	0.0	2.4020561600730225e-05	0.0	0.012658835963584827	0.0	0.0	0.0	0.0005044317936153348	0.0001921644928058418	0.00045639067041387425	0.45735149287790355	0.0	0.007470394657827101	0.0034829814321058828	0.0	0.005933078715380366	0.00016814393120511158	0.002882467392087627	0.015180994931661503	0.009632245201892821	0.0	0.012250486416372415	0.0
071513U_7	BBB	BBB	2	071513U.7	74	11	2	2_	2_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	7/15/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	July	1	first	1	1	Medium	5/24/2016	5/12/2016	May	low	1	0.113	FALSE	071513U7.fastq	071513U	4.922	61.468	9.6	0.0938	0.018	0.028	0.1702	0.314333333	1.17375	0.355	0.561333333	0.005	1343.54	61.468	61.468	76.21904266	77.51716961	68.16243496	7.044340602	30.00752856	0.102439024	21	0	145	91.9	27.6	36.8	57	1032	1044	12	25.98201783	5.027556117	0.807144399	75	54336	35386	0.651244111	19.18539423	4.61254967	0.844877268	44	39076	0.719154888	0.147	0.0	0.0	0.029963967380997533	0.04984512295341045	0.0	0.001453947784310007	0.0	0.0	0.048802073455970665	0.0	0.0	0.8699348884253114	0.0	0.0	0.0	0.0	0.0	0.029963967380997533	0.04984512295341045	0.0	0.001453947784310007	0.0	0.0	0.048802073455970665	0.0	0.0	0.0	0.0	0.0	0.3521714394083065	0.0	0.5177634490170049	0.0	0.0	0.0	0.0	0.0	0.013369998103546369	0.0	0.005689360895126114	0.010904608382325051	0.0	0.0	0.04984512295341045	0.0	0.0	0.0	0.0	0.001453947784310007	0.0	0.0	0.0	0.009640305961185916	0.039161767494784755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02667678108603578	0.29202225172261204	0.0	0.0	0.0	0.03347240659965864	0.0	0.0	0.0	0.0	0.0	0.0	0.2972374992098109	0.0	0.12210000632151208	0.04428219230039825	0.0	0.0	0.0	0.05414375118528352	0.0	0.0	0.0	0.0	0.0
071513U_8	BBB	BBB	2	071513U.8	74	11	2	2_	2_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	7/15/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	July	1	first	1	1	Medium	5/24/2016	5/12/2016	May	na	0	0.143	FALSE	071513U8.fastq	071513U	4.922	61.468	9.6	0.0938	0.018	0.028	0.1702	0.314333333	1.17375	0.355	0.561333333	0.005	1343.54	61.468	61.468	76.21904266	77.51716961	68.16243496	7.044340602	30.00752856	0.102439024	21	0	145	91.9	27.6	36.8	57	1032	1044	12	28.12970742	3.401614122	0.533583229	83	50549	48040	0.950364992	43.77124426	6.168818068	0.901150688	115	48828	0.965953827	0.147	0.0	0.0	0.015367974203028694	0.003081758439119964	0.0	0.010408588105636964	0.0	0.00034695293685456553	0.20549818359933059	0.003224621413118903	0.0	0.7544389566921104	0.0	0.0076329646108004405	0.0	0.0	0.0	0.015367974203028694	0.003081758439119964	0.0	0.010408588105636964	0.0	0.00034695293685456553	0.1976203110331034	0.007877872566227193	0.0	0.0	0.003224621413118903	0.0	0.0829625699008123	0.0	0.671476386791298	0.0	0.0076329646108004405	0.0	0.0	0.0	0.011837217845626352	0.0026939875096942735	0.00024490795542675214	0.0005918608922813176	0.0	0.0005510428997101923	0.0014286297399893873	0.000877586840279195	0.00022449895914118944	0.0	0.0	0.010408588105636964	0.0	0.0	0.00034695293685456553	0.0010816768031348218	0.1965386342299686	0.007877872566227193	0.0	0.0	0.0	0.003224621413118903	0.0	0.0	0.0	0.002469488550553084	0.06804359361606596	0.0	0.0	0.0	0.012449487734193233	0.0	0.0	0.0	0.0	0.0	0.0006530878811380056	0.6205763500551047	0.0	0.012939303645046736	0.002530715539409772	0.0	0.0056328829748152984	0.0002653169517123148	0.004020572268255847	0.013694436507612555	0.011163720968202784	0.0	0.0076329646108004405	0.0
