#SampleID	BarcodeSequence	LinkerPrimerSequence	Order	Name	Days	Weeks	Months	Months_cat	Months_mitigation	Mitigation_status_num	Mitigation_status	Mitigation_status_begin_end	ASR	Concrete	Type	Type2	Input	Input_num	Collected	Year	Season	Season_num	Summer	Winter	S_Yr	Month	Halves	half_char	Thirds	Fourths	Concentration	Extracted	Ground	Extracted2	Rhodoluna	Rhodoluna_num	num_conc	neg_control	old_sample_ids	Description	ph	ppt	Conduc	Ca	Mg	K	Na	NH4	NO3	Cl	SO4	Br	svol	ppt.1	subppt	temp_avg	hum_avg	dew_pt_avg	wind_spd_avg	pressure_avg	precip_avg	precip_sum	snow_sum	rain_sum	temp_max	wind_spd_max	wind_gust	temp_min	time_to_grind	time_to_extract	grind_to_extract	faith_pd_raw	shannon_raw	evenness_raw	observed_otus_raw	total_reads_in_sample	reads_in_negs_per_sample	percent_reads_in_neg_controls	faith_pd_decontam	shannon_decontam	evenness_decontam	observed_otus_decontam	contam_counts_per_sample	percent_contam_reads	avg_conc	k__Bacteria;f__NA	k__Bacteria;p__Acidobacteria	k__Bacteria;p__Actinobacteria	k__Bacteria;p__Bacteroidetes	k__Bacteria;p__Chloroflexi	k__Bacteria;p__Cyanobacteria	k__Bacteria;p__Deinococcus-Thermus	k__Bacteria;p__Epsilonbacteraeota	k__Bacteria;p__Firmicutes	k__Bacteria;p__Fusobacteria	k__Bacteria;p__Patescibacteria	k__Bacteria;p__Proteobacteria	k__Bacteria;p__Spirochaetes	k__Bacteria;p__Thermotogae	k__Bacteria;p__Verrucomicrobia	k__Bacteria;f__NA;g__NA	k__Bacteria;p__Acidobacteria;c__Subgroup 5	k__Bacteria;p__Actinobacteria;c__Actinobacteria	k__Bacteria;p__Bacteroidetes;c__Bacteroidia	k__Bacteria;p__Chloroflexi;c__Chloroflexia	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria	k__Bacteria;p__Deinococcus-Thermus;c__Deinococci	k__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria	k__Bacteria;p__Firmicutes;c__Bacilli	k__Bacteria;p__Firmicutes;c__Clostridia	k__Bacteria;p__Firmicutes;c__Erysipelotrichia	k__Bacteria;p__Firmicutes;c__Negativicutes	k__Bacteria;p__Fusobacteria;c__Fusobacteriia	k__Bacteria;p__Patescibacteria;c__Saccharimonadia	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	k__Bacteria;p__Spirochaetes;c__Spirochaetia	k__Bacteria;p__Thermotogae;c__Thermotogae	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae
071513U_1	BBB	BBB	2	071513U.1	74	11	2	2_	2_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	7/15/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	July	1	first	1	1	High	5/24/2016	5/12/2016	May	na	0	0.185	FALSE	071513U1.fastq	071513U	4.922	61.468	9.6	0.0938	0.018	0.028	0.1702	0.314333333	1.17375	0.355	0.561333333	0.005	1343.54	61.468	61.468	76.21904266	77.51716961	68.16243496	7.044340602	30.00752856	0.102439024	21	0	145	91.9	27.6	36.8	57	1032	1044	12	33.53490833	4.638887286	0.677655982	115	44906	38842	0.864962366	47.45556662	5.71638966	0.81148067	132	41072	0.914621654	0.147	0.0	0.0	0.017727174461338906	0.004635968388940933	0.0	0.03451754702024933	0.0	0.0	0.336119718479018	0.002978549638490548	0.0	0.5917705555955898	0.0	0.012250486416372415	0.0	0.0	0.0	0.017727174461338906	0.004635968388940933	0.0	0.03451754702024933	0.0	0.0	0.32783262472676605	0.008287093752251928	0.0	0.0	0.002978549638490548	0.0	0.08851576949869086	0.0005044317936153348	0.5027503543032835	0.0	0.012250486416372415	0.0
071513U_7	BBB	BBB	2	071513U.7	74	11	2	2_	2_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	7/15/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	July	1	first	1	1	Medium	5/24/2016	5/12/2016	May	low	1	0.113	FALSE	071513U7.fastq	071513U	4.922	61.468	9.6	0.0938	0.018	0.028	0.1702	0.314333333	1.17375	0.355	0.561333333	0.005	1343.54	61.468	61.468	76.21904266	77.51716961	68.16243496	7.044340602	30.00752856	0.102439024	21	0	145	91.9	27.6	36.8	57	1032	1044	12	25.98201783	5.027556117	0.807144399	75	54336	35386	0.651244111	19.18539423	4.61254967	0.844877268	44	39076	0.719154888	0.147	0.0	0.0	0.029963967380997533	0.04984512295341045	0.0	0.001453947784310007	0.0	0.0	0.048802073455970665	0.0	0.0	0.8699348884253114	0.0	0.0	0.0	0.0	0.0	0.029963967380997533	0.04984512295341045	0.0	0.001453947784310007	0.0	0.0	0.048802073455970665	0.0	0.0	0.0	0.0	0.0	0.3521714394083065	0.0	0.5177634490170049	0.0	0.0	0.0
071513U_8	BBB	BBB	2	071513U.8	74	11	2	2_	2_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	7/15/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	July	1	first	1	1	Medium	5/24/2016	5/12/2016	May	na	0	0.143	FALSE	071513U8.fastq	071513U	4.922	61.468	9.6	0.0938	0.018	0.028	0.1702	0.314333333	1.17375	0.355	0.561333333	0.005	1343.54	61.468	61.468	76.21904266	77.51716961	68.16243496	7.044340602	30.00752856	0.102439024	21	0	145	91.9	27.6	36.8	57	1032	1044	12	28.12970742	3.401614122	0.533583229	83	50549	48040	0.950364992	43.77124426	6.168818068	0.901150688	115	48828	0.965953827	0.147	0.0	0.0	0.015367974203028694	0.003081758439119964	0.0	0.010408588105636964	0.0	0.00034695293685456553	0.20549818359933059	0.003224621413118903	0.0	0.7544389566921104	0.0	0.0076329646108004405	0.0	0.0	0.0	0.015367974203028694	0.003081758439119964	0.0	0.010408588105636964	0.0	0.00034695293685456553	0.1976203110331034	0.007877872566227193	0.0	0.0	0.003224621413118903	0.0	0.0829625699008123	0.0	0.671476386791298	0.0	0.0076329646108004405	0.0
090413U_17	BBB	BBB	3	090413U.17	125	18	4	4_	4_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	9/4/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	September	1	first	1	1	Medium	5/4/2016	A	May	na	0	0.104	FALSE	090413U17.fastq	090413U	4.918	20.87033333	12.26666667	0.2826	0.06	0.025333333	0.0464	0.734833333	1.172833333	0.1412	1.509166667	0.007333333	932.54	20.87033333	20.87033333	73.89358407	76.62942478	65.49435841	6.170464602	30.01609513	0.090434783	12.48	0	82	88	29.9	44.9	55	#VALUE!	973	#VALUE!	26.7069394	4.145966258	0.655807247	80	43251	31704	0.733023514	25.57001484	5.220496681	0.934741582	48	40266	0.930984255	0.135	0.0	0.0	0.0030493052993975163	0.008115086683880487	0.0	0.0011803762449280708	0.0	0.0	0.10520103282921431	0.0021394319439321284	0.0	0.8732325095290789	0.0	0.007082257469568425	0.0	0.0	0.0	0.0030493052993975163	0.008115086683880487	0.0	0.0011803762449280708	0.0	0.0	0.10077462191073404	0.004426410918480265	0.0	0.0	0.0021394319439321284	0.0	0.037083487028156885	0.0	0.8361490225009218	0.0	0.007082257469568425	0.0
090413U_18	BBB	BBB	3	090413U.18	125	18	4	4_	4_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	9/4/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	September	1	first	1	1	Medium	5/4/2016	A	May	high	2	0.106	FALSE	090413U18.fastq	090413U	4.918	20.87033333	12.26666667	0.2826	0.06	0.025333333	0.0464	0.734833333	1.172833333	0.1412	1.509166667	0.007333333	932.54	20.87033333	20.87033333	73.89358407	76.62942478	65.49435841	6.170464602	30.01609513	0.090434783	12.48	0	82	88	29.9	44.9	55	#VALUE!	973	#VALUE!	27.6278353	2.429497262	0.397722442	69	62144	50014	0.804808187	31.6978574	5.413911119	0.88034695	71	59299	0.954219233	0.135	0.0	0.0	0.03399869493198588	0.0024930145397962086	0.0	0.0007863871367142403	0.0	0.0	0.024327806314521392	0.0007696554955075543	0.0	0.9366372747502801	0.0	0.0009871668311944718	0.0	0.0	0.0	0.03399869493198588	0.0024930145397962086	0.0	0.0007863871367142403	0.0	0.0	0.023608345742633895	0.0007194605718874965	0.0	0.0	0.0007696554955075543	0.0	0.014589991132230161	0.0	0.9220472836180499	0.0	0.0009871668311944718	0.0
090413U_19	BBB	BBB	3	090413U.19	125	18	4	4_	4_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	9/4/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	September	1	first	1	1	High	5/4/2016	A	May	na	0	0.195	FALSE	090413U19.fastq	090413U	4.918	20.87033333	12.26666667	0.2826	0.06	0.025333333	0.0464	0.734833333	1.172833333	0.1412	1.509166667	0.007333333	932.54	20.87033333	20.87033333	73.89358407	76.62942478	65.49435841	6.170464602	30.01609513	0.090434783	12.48	0	82	88	29.9	44.9	55	#VALUE!	973	#VALUE!	26.40594505	3.74943898	0.600109232	76	58660	56621	0.965240368	35.18734357	5.615726293	0.876171597	85	56922	0.970371633	0.135	0.0	0.0	0.012673171070448942	0.007048366376167495	0.0	0.005416478594493247	0.0004513732162077706	0.0007291413492587063	0.0997361202736016	0.0017881323565153988	0.0	0.8458213256484147	0.0	0.026335891114891843	0.0	0.0	0.0	0.012673171070448942	0.007048366376167495	0.0	0.005416478594493247	0.0004513732162077706	0.0007291413492587063	0.0785215791118364	0.02121454116176522	0.0	0.0	0.0017881323565153988	0.0	0.12244366515051562	0.004913023853338426	0.7184646366445608	0.0	0.026335891114891843	0.0
021715M_2	BBB	BBB	15	021715M.2	656	94	21	21_	21_mitigated	1	mitigated	mitigated_end	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	2/17/2015	2015	Winter	1	FALSE	TRUE	Winter 2014	February	2	second	3	4	Medium	5/25/2016	5/12/2016	May	na	0	0.157	FALSE	021715M2.fastq	021715M	5.606	24.257	21.26666667	0.3054	0.05125	0.037833333	0.5876	0.291	1.701166667	0.9748	0.773	0.006166667	1558.68	24.257	24.257	29.95139186	68.4111349	19.74635974	11.11648822	29.98146681	0.031953125	8.18	135	90	53.1	40.3	51.8	1.9	450	463	13	22.83243439	4.388341177	0.660511163	100	32365	11130	0.343890005	26.05136599	5.098493346	0.770781102	98	19978	0.617271744	0.105333333	0.0	0.0	0.055838755114360455	0.0	0.0	0.0019786706016500103	0.00030183110872627274	0.0	0.520055000335368	0.0	0.0	0.4218257428398952	0.0	0.0	0.0	0.0	0.0	0.055838755114360455	0.0	0.0	0.0019786706016500103	0.00030183110872627274	0.0	0.520055000335368	0.0	0.0	0.0	0.0	0.0	0.006774431551411898	0.0004359782681601717	0.4146153330203232	0.0	0.0	0.0
021715M_5	BBB	BBB	15	021715M.5	656	94	21	21_	21_mitigated	1	mitigated	mitigated_end	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	2/17/2015	2015	Winter	1	FALSE	TRUE	Winter 2014	February	2	second	3	4	Medium	8/23/2016	5/12/2016	August	na	0	0.103	FALSE	021715M5.fastq	021715M	5.606	24.257	21.26666667	0.3054	0.05125	0.037833333	0.5876	0.291	1.701166667	0.9748	0.773	0.006166667	1558.68	24.257	24.257	29.95139186	68.4111349	19.74635974	11.11648822	29.98146681	0.031953125	8.18	135	90	53.1	40.3	51.8	1.9	450	553	103	22.74511321	3.81953215	0.621087677	71	48994	45200	0.922561946	13.39618814	5.105456098	0.959324517	40	45217	0.922908928	0.105333333	0.0	0.0	0.05760743321718932	0.003927779537535635	0.0	0.0007602153943617358	0.0	0.0	0.07454334283602576	0.0	0.0	0.8569316861999787	0.0	0.0062295428149086686	0.0	0.0	0.0	0.05760743321718932	0.003927779537535635	0.0	0.0007602153943617358	0.0	0.0	0.06290782388343363	0.011635518952592124	0.0	0.0	0.0	0.0	0.056931686199978876	0.0	0.8	0.0	0.0062295428149086686	0.0
021715M_6	BBB	BBB	15	021715M.6	656	94	21	21_	21_mitigated	1	mitigated	mitigated_end	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	2/17/2015	2015	Winter	1	FALSE	TRUE	Winter 2014	February	2	second	3	4	Low	7/25/2016	5/12/2016	July	na	0	0.056	FALSE	021715M6.fastq	021715M	5.606	24.257	21.26666667	0.3054	0.05125	0.037833333	0.5876	0.291	1.701166667	0.9748	0.773	0.006166667	1558.68	24.257	24.257	29.95139186	68.4111349	19.74635974	11.11648822	29.98146681	0.031953125	8.18	135	90	53.1	40.3	51.8	1.9	450	524	74	18.46375402	3.843158825	0.6588773	57	45117	39172	0.868231487	11.83371896	4.293920611	0.93652251500000006	24	39172	0.868231487	0.105333333	0.0	0.0	0.04570409647599831	0.0	0.0	0.023978227206606917	0.0	0.0	0.10881704284172493	0.0	0.0	0.8161747454366287	0.0	0.005325888039040871	0.0	0.0	0.0	0.04570409647599831	0.0	0.0	0.023978227206606917	0.0	0.0	0.09938529397963493	0.00943174886209	0.0	0.0	0.0	0.0	0.017526160198958283	0.0	0.7986485852376706	0.0	0.005325888039040871	0.0
022214M_7	BBB	BBB	5	022214M.7	296	43	9	9_	9_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Low	1	2/22/2014	2014	Winter	1	FALSE	TRUE	Winter 2013	February	1	first	2	2	Medium	7/27/2016	5/12/2016	July	na	0	0.108	FALSE	022214M7.fastq	022214M	4.856666667	29.972	10.375	0.072666667	0.01	0.01525	1.040333333	0.135	0.91375	1.775666667	0.462	0.005	3078.566667	29.972	29.972	29.09111111	71.08465608	20.10550265	9.497883598	30.05107937	0.039194631	11.68	157	93	66	35.7	47.2	3.9	810	886	76	15.20562028	4.631384533	0.876259619	39	21098	10167	0.481894018	10.47980592	3.71312743	0.809849029	24	11306	0.535880178	0.101	0.0	0.0	0.005258935734022641	0.0	0.0	0.0	0.0	0.0	0.0010696140475978252	0.0	0.0	0.9936714502183795	0.0	0.0	0.0	0.0	0.0	0.005258935734022641	0.0	0.0	0.0	0.0	0.0	0.0010696140475978252	0.0	0.0	0.0	0.0	0.0	0.18433015420269186	0.0	0.8093412960156877	0.0	0.0	0.0
022214M_8	BBB	BBB	5	022214M.8	296	43	9	9_	9_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	2/22/2014	2014	Winter	1	FALSE	TRUE	Winter 2013	February	1	first	2	2	Low	7/27/2016	5/12/2016	July	na	0	0.077	FALSE	022214M8.fastq	022214M	4.856666667	29.972	10.375	0.072666667	0.01	0.01525	1.040333333	0.135	0.91375	1.775666667	0.462	0.005	3078.566667	29.972	29.972	29.09111111	71.08465608	20.10550265	9.497883598	30.05107937	0.039194631	11.68	157	93	66	35.7	47.2	3.9	810	886	76	35.95588068	4.758919548	0.686639721	122	47041	37749	0.802470186	34.9699961	6.251098374	0.947148625	97	42614	0.905890606	0.101	0.0	0.0	0.009507306107156239	0.01969370550768078	0.0	0.009718059198201574	0.0	0.0	0.10003746721618582	0.0	0.0	0.8559151367553391	0.0	0.005128325215436493	0.0	0.0	0.0	0.009507306107156239	0.01969370550768078	0.0	0.009718059198201574	0.0	0.0	0.09858561258898463	0.001451854627201199	0.0	0.0	0.0	0.0	0.3076526789059573	0.0021309479205695015	0.5461315099288124	0.0	0.005128325215436493	0.0
022214M_9	BBB	BBB	5	022214M.9	296	43	9	9_	9_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	2/22/2014	2014	Winter	1	FALSE	TRUE	Winter 2013	February	1	first	2	2	Medium	7/27/2016	5/12/2016	July	high	2	0.118	FALSE	022214M9.fastq	022214M	4.856666667	29.972	10.375	0.072666667	0.01	0.01525	1.040333333	0.135	0.91375	1.775666667	0.462	0.005	3078.566667	29.972	29.972	29.09111111	71.08465608	20.10550265	9.497883598	30.05107937	0.039194631	11.68	157	93	66	35.7	47.2	3.9	810	886	76	13.99893118	1.511799976	0.288075621	38	46966	40361	0.85936635	NA	NA	NA	NA	46079	0.981113997	0.101	0.0	0.0	0.07695818482135096	0.005346431365730679	0.0	0.0007824045901069286	0.0	0.0	0.00395548987220725	0.0	0.0	0.9129574893506043	0.0	0.0	0.0	0.0	0.0	0.07695818482135096	0.005346431365730679	0.0	0.0007824045901069286	0.0	0.0	0.00395548987220725	0.0	0.0	0.0	0.0	0.0	0.02364600538989828	0.0	0.889311483960706	0.0	0.0	0.0
021715U_0	BBB	BBB	15	021715U.0	656	94	21	21_	21_unmitigated	0	unmitigated	unmitigated_end	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	2/17/2015	2015	Winter	1	FALSE	TRUE	Winter 2014	February	2	second	3	4	Medium	8/23/2016	5/12/2016	August	na	0	0.136	FALSE	021715U0.fastq	021715U	5.606	24.257	21.26666667	0.3054	0.05125	0.037833333	0.5876	0.291	1.701166667	0.9748	0.773	0.006166667	1558.68	24.257	24.257	29.95139186	68.4111349	19.74635974	11.11648822	29.98146681	0.031953125	8.18	135	90	53.1	40.3	51.8	1.9	450	553	103	25.41131243	3.220220156	0.520244173	73	43479	42500	0.977483383	NA	NA	NA	NA	42836	0.985211251	0.086666667	0.0	0.0	0.003560375119260931	0.007749051730156145	0.0	0.005282386614851186	0.0	0.0010238987271077187	0.1518627975705676	0.0069811276848253554	0.0	0.7753938519535521	0.0	0.048146510599678866	0.0	0.0	0.0	0.003560375119260931	0.007749051730156145	0.0	0.005282386614851186	0.0	0.0010238987271077187	0.1102087357177763	0.04165406185279129	0.0	0.0	0.0069811276848253554	0.0	0.00912200684150513	0.0018616340492867616	0.7644102110627603	0.0	0.048146510599678866	0.0
021715U_6	BBB	BBB	15	021715U.7	656	94	21	21_	21_unmitigated	0	unmitigated	unmitigated_end	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	2/17/2015	2015	Winter	1	FALSE	TRUE	Winter 2014	February	2	second	3	4	Low	5/25/2016	5/12/2016	May	na	0	0.065	FALSE	021715U6.fastq	021715U	5.606	24.257	21.26666667	0.3054	0.05125	0.037833333	0.5876	0.291	1.701166667	0.9748	0.773	0.006166667	1558.68	24.257	24.257	29.95139186	68.4111349	19.74635974	11.11648822	29.98146681	0.031953125	8.18	135	90	53.1	40.3	51.8	1.9	450	463	13	NA	NA	NA	NA	13	13	1	NA	NA	NA	NA	13	1	0.086666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
021715U_7	BBB	BBB	15	021715U.6	656	94	21	21_	21_unmitigated	0	unmitigated	unmitigated_end	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	2/17/2015	2015	Winter	1	FALSE	TRUE	Winter 2014	February	2	second	3	4	Low	7/25/2016	5/12/2016	July	low	1	0.059	FALSE	021715U7.fastq	021715U	5.606	24.257	21.26666667	0.3054	0.05125	0.037833333	0.5876	0.291	1.701166667	0.9748	0.773	0.006166667	1558.68	24.257	24.257	29.95139186	68.4111349	19.74635974	11.11648822	29.98146681	0.031953125	8.18	135	90	53.1	40.3	51.8	1.9	450	524	74	29.59904442	3.845931306	0.619367129	74	45103	38110	0.844954881	37.04717063	4.886265366	0.764396547	84	43177	0.957297741	0.086666667	0.0	0.0	0.021724279273124744	0.007583003142505806	0.0	0.22136448513002688	0.0	0.00013663068725235688	0.12472104568019311	0.0016167964658195563	0.0	0.614382657011431	0.0	0.008471102609646126	0.0	0.0	0.0	0.021724279273124744	0.007583003142505806	0.0	0.22136448513002688	0.0	0.00013663068725235688	0.1200983740948217	0.004622671585371408	0.0	0.0	0.0016167964658195563	0.0	0.025777656328277998	0.00022771781208726145	0.5883772828710659	0.0	0.008471102609646126	0.0
022214U_2	BBB	BBB	5	022214U.2	296	43	9	9_	9_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	2/22/2014	2014	Winter	1	FALSE	TRUE	Winter 2013	February	1	first	2	2	Low	5/5/2016	5/31/2016	May	na	0	0.065	FALSE	022214U2.fastq	022214U	4.856666667	29.972	10.375	0.072666667	0.01	0.01525	1.040333333	0.135	0.91375	1.775666667	0.462	0.005	3078.566667	29.972	29.972	29.09111111	71.08465608	20.10550265	9.497883598	30.05107937	0.039194631	11.68	157	93	66	35.7	47.2	3.9	829	803	-26	37.12594561	4.884514148	0.688150475	137	61261	49125	0.801896802	40.61023554	6.143355036	0.832992839	166	52562	0.858001012	0.108	0.0	0.0	0.010444824479137934	0.005204023464077527	0.0	0.0013056030598922418	0.0	0.000772328570640481	0.31545944355565364	0.0011217153049778415	0.0	0.6598260421838508	0.0	0.005866019381769368	0.0	0.0	0.0	0.010444824479137934	0.005204023464077527	0.0	0.0013056030598922418	0.0	0.000772328570640481	0.31152424560048547	0.003935197955168166	0.0	0.0	0.0011217153049778415	0.0	0.1148562917195344	0.0	0.5449697504643166	0.0	0.005866019381769368	0.0
022214U_3	BBB	BBB	5	022214U.3	296	43	9	9_	9_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	2/22/2014	2014	Winter	1	FALSE	TRUE	Winter 2013	February	1	first	2	2	Medium	5/5/2016	5/31/2016	May	na	0	0.111	FALSE	022214U3.fastq	022214U	4.856666667	29.972	10.375	0.072666667	0.01	0.01525	1.040333333	0.135	0.91375	1.775666667	0.462	0.005	3078.566667	29.972	29.972	29.09111111	71.08465608	20.10550265	9.497883598	30.05107937	0.039194631	11.68	157	93	66	35.7	47.2	3.9	829	803	-26	15.94574952	4.812507657	0.861690236	48	25090	9999	0.398525309	10.53829236	4.047944494	0.833256552	29	10083	0.401873256	0.108	0.0	0.0	0.04934842982268745	0.0	0.0	0.043580431531723994	0.0	0.0	0.3410952075767286	0.0002848394217759738	0.0	0.5650502029480879	0.0	0.000640888698995941	0.0	0.0	0.0	0.04934842982268745	0.0	0.0	0.043580431531723994	0.0	0.0	0.3410952075767286	0.0	0.0	0.0	0.0002848394217759738	0.0	0.07576728619240902	0.0	0.48928291675567903	0.0	0.000640888698995941	0.0
022214U_4	BBB	BBB	5	022214U.4	296	43	9	9_	9_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	2/22/2014	2014	Winter	1	FALSE	TRUE	Winter 2013	February	1	first	2	2	Medium	6/21/2016	5/31/2016	June	na	0	0.148	FALSE	022214U4.fastq	022214U	4.856666667	29.972	10.375	0.072666667	0.01	0.01525	1.040333333	0.135	0.91375	1.775666667	0.462	0.005	3078.566667	29.972	29.972	29.09111111	71.08465608	20.10550265	9.497883598	30.05107937	0.039194631	11.68	157	93	66	35.7	47.2	3.9	829	850	21	41.395113189999996	4.328620673	0.639554194	109	39719	35005	0.881316247	50.53865838	5.327346045	0.772659442	119	35307	0.888919661	0.108	0.0	0.0	0.02065235666647985	0.014431429692316314	0.0	0.002017597937566553	0.0	0.0002521997421958191	0.1379252367875357	0.0064170823292047305	0.0	0.7810065571932969	0.0	0.037297539651403915	0.0	0.0	0.0	0.02065235666647985	0.014431429692316314	0.0	0.002017597937566553	0.0	0.0002521997421958191	0.11189261895421176	0.02578041809112817	0.0	0.0002521997421958191	0.0064170823292047305	0.0	0.10895028862859382	0.009667656784173065	0.6623886117805301	0.0	0.037297539651403915	0.0
